"Product Code","Product Name",Variant,Expected,Counted
SYBE9603,"9603 BLUE SHIRT",,0.0000,
SYBE9605,"9605 BLUE SHIRT",,7.0000,
SYBEA22,"A22 BLUE SHIRT",,0.0000,
SYBEA620,"A620 BLUE SHIRT",,0.0000,
SYBEA655,"A655 BLUE SHIRT",,0.0000,
SYBEA7790,"A7790 BLUE SHIRT",,2.0000,
SYBEA7791,"A7791 BLUE SHIRT",,0.0000,
SYBEA7792,"A7792 BLUE SHIRT",,2.0000,
SYBEF10517,"10517 BLUE SHIRT",,4.0000,
SYBEF10518,"10518 BLUE SHIRT",,7.0000,
SYBEL123,"L123 BLUE SHIRT",,2.0000,
SYBR1703,"1703 BROWN SHIRT",,0.0000,
SYBR2017,"2017 BROWN SHIRT",,1.0000,
SYBR6614,"6614 BROWN SHIRT",,0.0000,
SYBRA281,"A281 BROWN SHIRT",,3.0000,
SYBRA628,"A628 BROWN SHIRT",,1.0000,
SYBRA677,"A677 BROWN SHIRT",,0.0000,
SYBRL123,"L123 BROWN SHIRT",,7.0000,
SYCFF3034,"3034 SHIRT",,4.0000,
SYCFF9422,"9422 SHIRT",,2.0000,
SYCFL10519,"10519 L SHIRT",,2.0000,
SYCFL9111,"9111 L SHIRT",,4.0000,
SYCFM10519,"10519 M SHIRT",,1.0000,
SYCFM1751,"1751 M SHIRT",,1.0000,
SYCFM9111,"9111 M SHIRT",,1.0000,
SYCFS1751,"1751 S SHIRT",,5.0000,
SYDB171012,"171012 DARK BLUE SHIRT",,4.0000,
SYDB607,"607 DRAK BLUE SHIRT",,-3.0000,
SYDBA22,"A22 DARK BLUE SHIRT",,0.0000,
SYDG1213,"1213 DARK GRAY SHIRT",,0.0000,
SYDG1701,"1701 DARK GRAY SHIRT",,0.0000,
SYDG6614,"6614 DARK GRAY SHIRT",,-1.0000,
SYDG6910,"6910 DARK GRAT SHIRT",,0.0000,
SYDMW005,SYDMW005,,5.0000,
SYGG110,"110 GREEN SHIRT",,0.0000,
SYGG1702,"1702 GREEN SHIRT",,0.0000,
SYGG1703,"1703 GREEN SHIRT",,1.0000,
SYGG1705,"1705 GREEN SHIRT",,0.0000,
SYGG1721,"1720 GREEN SHIRT",,0.0000,
SYGG5076,"5076 GREEN SHIRT",,0.0000,
SYGG5101,"5101 GREEN SHIRT",,0.0000,
SYGG6038,"6038 GREEN SHIRT",,-1.0000,
SYGG6050,"6050 GREEN SHIRT",,0.0000,
SYGG6910,"6910 GREEN SHIRT",,12.0000,
SYGG7001,"7001 GREEN SHIRT",,3.0000,
SYGG8820,"8820 GREEN SHIRT",,2.0000,
SYGG9968,"9968 GREEN SHIRT",,0.0000,
SYGGA672,"A672 GREEN SHIRT",,2.0000,
SYM01001,SYM01001,,0.0000,
SYPP110,"110 PURPLE",,0.0000,
SYPP66177,"66177 PURPLE SHIRT",,2.0000,
SYPPL123,"L123 PURPLE SHIRT",,1.0000,
SYVBX026,SYVBX026,,0.0000,
SYWBE360,"360 WHITE BLUE SHIRT",,0.0000,
TD000023,TD000023,,0.0000,
TD000033,TD000033,,0.0000,
TD000038,TD000038,,0.0000,
TD000122,TD000122,,0.0000,
VC0B045A,VC0B045A,,1.0000,
VC0B061,VC0B061,,0.0000,
VC0B062,VC0B062,,0.0000,
VC0B068,VC0B068,,1.0000,
VC0B070,VC0B070,,1.0000,
VC0B071,VC0B071,,-17.0000,
VC0B074A,VC0B074A,,1.0000,
VC0B075A,VC0B075A,,0.0000,
VC0G062,VC0G062,,-2.0000,
VC0G064,VC0G064,,1.0000,
VC0G068,VC0G068,,0.0000,
VC0G071,VC0G071,,-1.0000,
VC0G076A,VC0G076A,,1.0000,
VC0G078A,"078 GOLD VALENCE AUTO",,0.0000,
VC0S064,VC0S064,,-1.0000,
VC0S078A,"078 SILVER VALENCE AUTO",,0.0000,
VC0W070,VC0W070,,0.0000,
VC0W072,VC0W072,,-1.0000,
VC0W073A,VC0W073A,,0.0000,
VC0W076A,VC0W076A,,1.0000,
VC0Y060,VC0Y060,,0.0000,
VCBB045A,VCBB045A,,1.0000,
VCBB049,"049 BLACK VALENCE",,-4.0000,
VCBB054,"054 BLACK VALENCE",,0.0000,
VCBB061,VCBB061,,-3.0000,
VCBB062,VCBB062,,0.0000,
VCBB071,VCBB071,,-17.0000,
VCBB074A,VCBB074A,,0.0000,
VCBB077,"077 BLACK VALENCE",,-6.0000,
VCBBS033,VCBBS033,,-1.0000,
VCBE060,"060 BLUE VALENCE",,0.0000,
VCBE077,"077 BLUE VALENCE",,-3.0000,
VCBG060,VCBG060,,-1.0000,
VCBG063,VCBG063,,0.0000,
VCBG067,VCBG067,,1.0000,
VCBG073A,VCBG073A,,0.0000,
VCBG077,"077 BROWN VALENCE",,-3.0000,
VCBR049,"049 BROWN VALENCE",,-2.0000,
VCBR054,"054 BROWN VALENCE",,0.0000,
VCBS063,VCBS063,,1.0000,
VCBS067,VCBS067,,1.0000,
VCBS073A,VCBS073A,,0.0000,
VCBW054,"054 BLACK WHITE VALENCE",,1.0000,
VCBWG033,VCBWG033,,-1.0000,
